x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.05237919092178345,-0.015415191650390625,-0.09813344478607178,-0.07065123319625854,-0.12305903434753418,-0.12209272384643555,-0.14568090438842773,-0.16215288639068604,-0.0906226634979248,-0.14635002613067627,-0.11124181747436523,-0.1448785960674286,-0.09212630987167358,-0.09583264589309692,-0.07522547245025635,-0.059382081031799316,-0.06321090459823608,-0.1636514663696289,-0.07927531003952026,-0.1425856649875641,-0.061239540576934814,-0.0878976583480835,-0.04723167419433594,-0.047160208225250244,-0.03314971923828125,-0.16752442717552185,-0.04395627975463867,-0.13006967306137085,-0.030557453632354736,-0.07199019193649292,-0.02085953950881958,-0.03150969743728638,-0.003189265727996826,-0.1622925102710724,-0.015506863594055176,-0.13043630123138428,-0.009097039699554443,-0.08404666185379028,-0.001835942268371582,-0.05472695827484131,A
0.0,0.0,0.04941257834434509,-0.02112710475921631,0.09642422199249268,-0.08102810382843018,0.1132436990737915,-0.13550853729248047,0.11108875274658203,-0.1844809651374817,0.07522888481616974,-0.1462787687778473,0.083035409450531,-0.15119844675064087,0.06729128956794739,-0.10120022296905518,0.055874258279800415,-0.06331819295883179,0.04325197637081146,-0.160357266664505,0.04828724265098572,-0.14879828691482544,0.03864750266075134,-0.091275155544281,0.03351867198944092,-0.0460934042930603,0.01238606870174408,-0.1602647304534912,0.016573965549468994,-0.14026159048080444,0.013038396835327148,-0.08196747303009033,0.0125589519739151,-0.03963279724121094,-0.01636160910129547,-0.15126609802246094,-0.010275676846504211,-0.13134270906448364,-0.009205251932144165,-0.08619141578674316,-0.005749553442001343,-0.054975807666778564,A
0.0,0.0,-0.05031460523605347,-0.012433290481567383,-0.09715986251831055,-0.06896054744720459,-0.12301701307296753,-0.11927080154418945,-0.14676302671432495,-0.15748032927513123,-0.09077835083007812,-0.1451890766620636,-0.11019140481948853,-0.1431267261505127,-0.09423238039016724,-0.09411805868148804,-0.08009403944015503,-0.05731666088104248,-0.06299549341201782,-0.16271501779556274,-0.07701468467712402,-0.13844048976898193,-0.061561763286590576,-0.08412307500839233,-0.048661768436431885,-0.04369473457336426,-0.032163918018341064,-0.1660679578781128,-0.040723443031311035,-0.12419986724853516,-0.02871149778366089,-0.06674492359161377,-0.019483506679534912,-0.027131736278533936,-0.0015885233879089355,-0.16033095121383667,-0.012610256671905518,-0.12360161542892456,-0.007018446922302246,-0.07642132043838501,9.298324584960938e-06,-0.047367870807647705,A
0.0,0.0,0.04516284167766571,-0.015792012214660645,0.08826401829719543,-0.07146203517913818,0.10845816135406494,-0.12452524900436401,0.1118830144405365,-0.17385104298591614,0.07393644750118256,-0.13938364386558533,0.08079566061496735,-0.13950148224830627,0.06668989360332489,-0.09262704849243164,0.05567140877246857,-0.05508631467819214,0.04444512724876404,-0.15506771206855774,0.04988890886306763,-0.13635939359664917,0.0381028950214386,-0.0815126895904541,0.03183990716934204,-0.035734355449676514,0.014323890209197998,-0.1575896441936493,0.01731330156326294,-0.12775325775146484,0.012182101607322693,-0.07196325063705444,0.011302649974822998,-0.02944469451904297,-0.014157652854919434,-0.1520194113254547,-0.00850948691368103,-0.1222502589225769,-0.007882848381996155,-0.07512301206588745,-0.005283743143081665,-0.042302489280700684,A
0.0,0.0,-0.049817562103271484,-0.016431689262390137,-0.09592545032501221,-0.07315576076507568,-0.1220550537109375,-0.12281113862991333,-0.14741772413253784,-0.15880253911018372,-0.08965051174163818,-0.14470148086547852,-0.10763055086135864,-0.14182701706886292,-0.0920025110244751,-0.09298163652420044,-0.07869172096252441,-0.056424856185913086,-0.06164097785949707,-0.16224491596221924,-0.07522213459014893,-0.14004823565483093,-0.060032010078430176,-0.08477753400802612,-0.047436535358428955,-0.043029963970184326,-0.030768513679504395,-0.1657658815383911,-0.03912246227264404,-0.12481200695037842,-0.028563857078552246,-0.06702470779418945,-0.020540237426757812,-0.02635359764099121,-0.0011937618255615234,-0.16019508242607117,-0.010945498943328857,-0.12515515089035034,-0.004988551139831543,-0.07911026477813721,0.002198338508605957,-0.05052447319030762,A
0.0,0.0,0.04185980558395386,-0.013190865516662598,0.08569686114788055,-0.06677240133285522,0.10537733137607574,-0.11741799116134644,0.10923965275287628,-0.16393408179283142,0.07420751452445984,-0.1370549201965332,0.07631711661815643,-0.129682719707489,0.0634971559047699,-0.08596253395080566,0.052782610058784485,-0.0506364107131958,0.04471319913864136,-0.15295302867889404,0.044639766216278076,-0.1237325668334961,0.034294456243515015,-0.07233691215515137,0.02838537096977234,-0.030430912971496582,0.01411457359790802,-0.1548101007938385,0.013170599937438965,-0.11862802505493164,0.008929938077926636,-0.06610244512557983,0.007868602871894836,-0.025514423847198486,-0.015081807971000671,-0.14853167533874512,-0.012212559580802917,-0.11691999435424805,-0.011494264006614685,-0.07150709629058838,-0.00956776738166809,-0.03986310958862305,A
0.0,0.0,-0.04925370216369629,-0.018045365810394287,-0.09553670883178711,-0.07356035709381104,-0.124744713306427,-0.12020069360733032,-0.15396589040756226,-0.14845284819602966,-0.0906406044960022,-0.14343875646591187,-0.10840082168579102,-0.1379481554031372,-0.09159505367279053,-0.08723562955856323,-0.07789599895477295,-0.049736082553863525,-0.061810851097106934,-0.16259825229644775,-0.07287263870239258,-0.13464820384979248,-0.058517396450042725,-0.07944327592849731,-0.04658246040344238,-0.03729051351547241,-0.030120253562927246,-0.16585773229599,-0.03539842367172241,-0.11989051103591919,-0.0265083909034729,-0.06179046630859375,-0.019433796405792236,-0.020135879516601562,-0.0002911090850830078,-0.15937238931655884,-0.005605459213256836,-0.11750167608261108,-0.0010277628898620605,-0.07002896070480347,0.004840254783630371,-0.04030299186706543,A
0.0,0.0,0.041123583912849426,-0.012659609317779541,0.08370085060596466,-0.06738591194152832,0.10370557010173798,-0.11847561597824097,0.11178286373615265,-0.16455796360969543,0.07333900034427643,-0.13702049851417542,0.07340280711650848,-0.12855267524719238,0.06124413013458252,-0.08485084772109985,0.051158562302589417,-0.048980891704559326,0.04374760389328003,-0.15278106927871704,0.04266075789928436,-0.1264774203300476,0.033024296164512634,-0.07507771253585815,0.027886465191841125,-0.03111809492111206,0.012809813022613525,-0.15439757704734802,0.0112551748752594,-0.11989742517471313,0.006431698799133301,-0.06614047288894653,0.005376055836677551,-0.024286508560180664,-0.016758263111114502,-0.1479007601737976,-0.014327362179756165,-0.11923372745513916,-0.014085903763771057,-0.07330799102783203,-0.012325093150138855,-0.040499210357666016,A
0.0,0.0,-0.048940420150756836,-0.01693129539489746,-0.09533262252807617,-0.07193130254745483,-0.12445050477981567,-0.11780554056167603,-0.15355956554412842,-0.14463484287261963,-0.0925244688987732,-0.13861176371574402,-0.10936462879180908,-0.13507843017578125,-0.09221786260604858,-0.0865132212638855,-0.07794779539108276,-0.050482094287872314,-0.06396454572677612,-0.15806522965431213,-0.07393568754196167,-0.13364556431770325,-0.05784636735916138,-0.0794517993927002,-0.04452246427536011,-0.038450002670288086,-0.03230565786361694,-0.16263321042060852,-0.035633206367492676,-0.12000751495361328,-0.025684356689453125,-0.06189310550689697,-0.01844102144241333,-0.02075248956680298,-0.002035856246948242,-0.157845139503479,-0.005114197731018066,-0.11744570732116699,-0.0001360774040222168,-0.07016962766647339,0.005096495151519775,-0.04092276096343994,A
0.0,0.0,0.041255608201026917,-0.012542247772216797,0.08272512257099152,-0.0671844482421875,0.10207031667232513,-0.11793136596679688,0.11243943870067596,-0.1624423861503601,0.07398802042007446,-0.13813307881355286,0.07464347779750824,-0.13014072179794312,0.06316561996936798,-0.08598262071609497,0.053404927253723145,-0.049681246280670166,0.044395893812179565,-0.15411803126335144,0.04313462972640991,-0.12644994258880615,0.03353594243526459,-0.07425206899642944,0.028128817677497864,-0.030812978744506836,0.013261362910270691,-0.1556483507156372,0.011698856949806213,-0.1198427677154541,0.007102355360984802,-0.06640273332595825,0.0058899372816085815,-0.025066256523132324,-0.016481533646583557,-0.14878511428833008,-0.013761773705482483,-0.11993151903152466,-0.013016998767852783,-0.07367616891860962,-0.011300548911094666,-0.040622055530548096,A
